19700101235959.999	0.000000	0.000000	0.000000	1
20190608181406.748	2.942302	1.843373	3.827275	1
20190608181406.760	2.964347	0.602008	2.885339	1
20190608181406.785	3.040550	-1.071530	4.201527	1
20190608181406.801	1.700534	-3.214005	9.209402	1
20190608181406.816	6.175048	-1.194496	11.985728	1
20190608181406.835	10.720508	1.002864	12.922637	1
20190608181406.854	7.614289	-0.557035	11.073096	1
20190608181406.875	5.137133	-1.479990	8.552960	1
20190608181406.894	4.768522	-0.755763	7.536334	1
20190608181406.915	4.301729	-0.802058	7.384886	1
20190608181406.934	4.978465	-1.280850	6.844812	1
20190608181406.955	6.489666	-2.153699	5.200206	1
20190608181406.975	6.102389	-3.081232	3.201067	1
20190608181406.994	4.243588	-3.347104	2.131864	1
20190608181407.015	3.950404	-4.601857	0.951417	1
20190608181407.034	5.668723	-6.006889	0.373409	1
20190608181407.054	5.898345	-6.616817	0.701463	1
20190608181407.076	5.035380	-6.369841	2.952731	1
20190608181407.094	3.907921	-3.942331	4.939171	1
20190608181407.115	4.832170	-5.149296	4.608895	1
20190608181407.136	4.568961	-8.101988	3.960335	1
20190608181407.155	5.389904	-8.898577	3.374953	1
20190608181407.175	8.307363	-8.508849	3.722792	1
20190608181407.194	10.017244	-8.903490	5.092362	1
20190608181407.215	9.668830	-11.400479	4.133848	1
20190608181407.235	10.948915	-13.156837	1.453855	1
20190608181407.255	11.603230	-12.950418	-0.830501	1
20190608181407.276	7.763257	-11.688541	-2.122603	1
20190608181407.295	12.431902	-12.222620	4.544760	1
20190608181407.319	12.522105	-10.571530	7.278335	1
20190608181407.338	13.295739	-13.061836	-0.104722	1
20190608181407.367	11.373177	-13.116357	-2.909779	1
20190608181407.383	7.800616	-11.876697	-0.998957	1
20190608181407.395	5.510887	-10.152401	1.184594	1
20190608181407.415	5.680024	-9.993638	2.071434	1
20190608181407.435	4.823953	-9.614836	1.861693	1
20190608181407.454	4.724181	-9.594897	1.580757	1
20190608181407.474	5.280939	-9.143878	0.893937	1
20190608181407.494	6.763486	-8.684479	-1.610924	1
20190608181407.515	7.166813	-8.379601	-3.170948	1
20190608181407.534	6.561836	-8.606619	-3.953948	1
20190608181407.554	5.612478	-9.397731	-4.326677	1
20190608181407.574	3.974825	-9.235212	-3.840175	1
20190608181407.594	4.102513	-9.217197	-4.886211	1
20190608181407.614	4.415042	-8.971476	-5.164427	1
20190608181407.634	5.548323	-8.157888	-5.325519	1
20190608181407.657	-0.917161	-9.298131	2.166657	1
20190608181407.674	0.441797	-4.682063	17.694281	1
20190608181407.694	7.508360	-5.988980	-5.306576	1
20190608181407.729	10.480053	-8.860912	-9.380223	1
20190608181407.737	2.472779	-8.407440	4.348914	1
20190608181407.759	6.396397	-6.602471	-2.270699	1
20190608181407.775	14.942548	-10.794239	-7.563446	1
20190608181407.794	8.538643	-8.492052	-1.184622	1
20190608181407.814	5.353109	-9.034204	-2.881891	1
20190608181407.834	6.700183	-9.250573	-5.631000	1
20190608181407.854	7.654445	-8.408503	-7.160262	1
20190608181407.874	7.255312	-6.814693	-8.200045	1
20190608181407.894	2.256535	-5.043970	-1.983548	1
20190608181407.914	4.417475	-5.463884	-2.853764	1
20190608181407.934	6.294318	-5.098759	-4.740232	1
20190608181407.954	6.979366	-6.045407	-4.773205	1
20190608181407.974	7.180297	-7.513273	-5.067318	1
20190608181407.994	9.046108	-6.878475	-5.770017	1
20190608181408.014	3.932103	-4.383936	-2.589377	1
20190608181408.034	5.957061	-2.814374	-3.471238	1
20190608181408.054	5.192995	-1.953065	-3.729735	1
20190608181408.074	3.097580	-2.001754	-1.051026	1
20190608181408.094	2.315442	-2.580499	-0.841447	1
20190608181408.114	2.786468	-3.783547	-0.293481	1
20190608181408.134	3.890827	-3.577359	0.505339	1
20190608181408.154	3.975993	-2.202503	2.902232	1
20190608181408.174	4.428516	-2.208795	3.344480	1
20190608181408.194	5.797971	-3.654011	0.360260	1
20190608181408.214	6.138628	-4.665657	1.757593	1
20190608181408.234	4.315395	-6.937678	0.606461	1
20190608181408.254	6.052408	-9.238544	-3.049639	1
20190608181408.274	8.290133	-10.526203	2.245512	1
20190608181408.295	12.789701	-11.568045	8.249423	1
20190608181408.314	12.634441	-9.834059	5.998490	1
20190608181408.334	9.009131	-10.714417	-0.467884	1
20190608181408.354	8.867519	-11.851997	-3.179931	1
20190608181408.374	6.556540	-14.697699	-4.215911	1
20190608181408.394	2.781651	-15.131594	-3.437930	1
20190608181408.414	1.835309	-14.458181	0.438532	1
20190608181408.434	5.907463	-7.990811	-1.282852	1
20190608181408.455	7.705834	-7.153923	-1.641953	1
20190608181408.474	5.845022	-10.986158	-2.610054	1
20190608181408.494	5.642137	-12.346169	0.296038	1
20190608181408.515	6.520235	-9.480665	-0.175811	1
20190608181408.535	4.880887	-8.564414	1.017287	1
20190608181408.554	4.277241	-8.608534	0.202971	1
20190608181408.574	3.206420	-8.452441	-1.219319	1
20190608181408.595	3.060393	-2.117393	2.812469	1
20190608181408.614	9.561331	0.747815	2.688257	1
20190608181408.634	-0.774649	-1.494346	-8.059237	1
20190608181408.654	2.347572	-5.477733	1.520558	1
20190608181408.675	6.211775	-6.562392	0.789359	1
20190608181408.695	7.516405	-5.902004	0.197033	1
20190608181408.715	4.944955	-5.677275	0.585804	1
20190608181408.735	3.212904	-6.343361	2.205817	1
20190608181408.755	4.613004	-5.771424	1.442870	1
20190608181408.775	11.334687	-4.913438	0.951293	1
20190608181408.795	9.543987	-6.608868	1.471706	1
20190608181408.815	8.086129	-8.340394	-0.420958	1
20190608181408.835	8.869091	-7.963727	1.076720	1
20190608181408.855	5.344644	-8.610537	1.341653	1
20190608181408.875	6.411931	-12.088458	0.421763	1
20190608181408.895	11.343690	-12.798597	-1.896131	1
20190608181408.915	10.541134	-12.253955	-3.973839	1
20190608181408.934	5.953279	-11.550980	-4.138157	1
20190608181408.955	2.056093	-11.875930	-1.338522	1
20190608181408.975	1.980302	-10.477458	-1.080120	1
20190608181408.995	5.836527	-7.813487	-2.880627	1
20190608181409.015	7.620543	-9.187088	0.524024	1
