19700101235959.999	0.000000	0.000000	0.000000	1
20190608180506.666	1.403970	1.907882	9.906566	1
20190608180506.710	1.337411	2.211562	9.427601	1
20190608180506.712	0.123857	2.096373	8.847954	1
20190608180506.716	0.652908	1.152712	9.260486	1
20190608180506.734	1.724007	1.188750	10.681224	1
20190608180506.756	2.002175	1.953860	12.953416	1
20190608180506.778	1.337238	2.047876	14.454236	1
20190608180506.803	0.800918	0.638141	13.683571	1
20190608180506.820	0.446547	0.666220	10.248064	1
20190608180506.837	0.221377	-0.382909	8.244099	1
20190608180506.856	0.780529	0.554966	8.733148	1
20190608180506.877	1.739991	1.622838	11.618706	1
20190608180506.895	1.381617	1.480986	12.960025	1
20190608180506.914	2.166705	1.314465	10.123155	1
20190608180506.935	1.960066	1.763330	7.581019	1
20190608180506.954	2.368794	2.599950	6.515868	1
20190608180506.975	1.821748	2.669085	6.030563	1
20190608180507.000	2.507160	2.659613	6.412869	1
20190608180507.020	1.651501	2.183684	6.974300	1
20190608180507.036	0.738008	1.358815	6.922307	1
20190608180507.055	-0.435093	1.199169	6.539082	1
20190608180507.075	1.754404	1.448952	5.333975	1
20190608180507.095	6.660363	-1.543015	6.077202	1
20190608180507.116	3.093749	-2.664996	6.057311	1
20190608180507.134	2.738229	-3.018858	4.919022	1
20190608180507.155	3.449843	-3.086509	3.722486	1
20190608180507.177	-1.306736	-2.500246	5.229464	1
20190608180507.200	0.342409	-3.087859	3.608981	1
20190608180507.215	3.377788	-6.980314	5.392747	1
20190608180507.240	4.616902	-7.859685	2.102511	1
20190608180507.254	2.469878	-8.316326	1.437881	1
20190608180507.289	1.615856	-9.741537	4.377405	1
20190608180507.291	1.933059	-9.623724	4.615207	1
20190608180507.296	5.405657	-8.265847	5.371373	1
20190608180507.314	11.031140	-8.300390	6.116065	1
20190608180507.334	16.589882	-9.875766	6.620121	1
20190608180507.354	20.152390	-10.386449	5.370970	1
20190608180507.375	19.056581	-9.264919	4.028340	1
20190608180507.394	19.376362	-7.709387	4.128533	1
20190608180507.414	16.801933	-5.931510	1.733335	1
20190608180507.434	15.575986	-4.748621	-0.810265	1
20190608180507.454	17.252876	-4.471373	-2.703925	1
20190608180507.474	17.791523	-3.771931	-3.270796	1
20190608180507.495	15.712687	-4.503015	-2.478468	1
20190608180507.515	11.324353	-4.539483	2.141843	1
20190608180507.540	9.974091	-4.205147	7.089844	1
20190608180507.561	12.766602	-1.958122	7.273058	1
20190608180507.586	13.671035	-1.426168	6.892849	1
20190608180507.594	5.606502	-4.269091	7.097716	1
20190608180507.621	6.525234	-7.631125	2.844934	1
20190608180507.634	7.997620	-6.917816	-3.205673	1
20190608180507.655	9.307240	-3.104657	0.067200	1
20190608180507.674	9.392003	-4.732590	4.035618	1
20190608180507.694	6.375185	-7.471087	4.815496	1
20190608180507.716	5.574028	-7.737830	3.922392	1
20190608180507.734	15.322556	-6.455783	1.444891	1
20190608180507.754	15.078691	-6.708113	2.399574	1
20190608180507.778	12.456036	-9.863460	0.477049	1
20190608180507.795	5.163211	-10.252594	-1.180725	1
20190608180507.814	7.543641	-8.542177	-2.404028	1
20190608180507.838	5.408530	-7.010222	-1.739158	1
20190608180507.854	2.650898	-5.922968	-0.989504	1
20190608180507.874	7.435931	-3.051602	-2.982783	1
20190608180507.894	9.394752	-4.445908	-5.010116	1
20190608180507.914	7.121524	-5.874030	-6.657174	1
20190608180507.934	3.153231	-5.348589	4.434559	1
20190608180507.954	12.675479	-4.539991	0.278015	1
20190608180507.975	10.222504	-5.512161	-5.934278	1
20190608180507.994	0.929850	-5.563330	5.843050	1
20190608180508.014	32.327480	2.465127	-6.665362	1
20190608180508.034	10.673792	-0.735575	3.586849	1
20190608180508.055	-6.471776	-3.180170	-2.301785	1
20190608180508.074	-1.396452	-4.325192	-5.163489	1
20190608180508.094	0.168456	-0.339900	-0.148383	1
20190608180508.114	1.305213	1.226569	0.628076	1
20190608180508.134	0.248221	0.760896	0.122621	1
20190608180508.154	1.628842	-0.950364	1.011560	1
20190608180508.174	4.631382	-3.215968	5.066418	1
20190608180508.194	1.700285	-6.533480	-8.960434	1
20190608180508.214	11.760165	-8.301109	-6.869941	1
20190608180508.237	22.690989	-5.841163	-3.903411	1
20190608180508.258	19.449297	-11.337857	-1.642106	1
20190608180508.275	13.178175	-8.425397	-1.671727	1
